TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
28.89,5.2,1783506158128,1783506154764
28.93,12.2,1783506158162,1783506154805
28.96,7.2,1783506158196,1783506154834
28.99,2.2,1783506158229,1783506154862
29.03,10.2,1783506158263,1783506154904
29.05,3.2,1783506158297,1783506154931
29.10,11.2,1783506158330,1783506154972
29.13,13.9,1783506158364,1783506155009
29.17,14.9,1783506158397,1783506155043
29.20,13.9,1783506158431,1783506155076
29.22,2.9,1783506158465,1783506155099
29.26,10.9,1783506158498,1783506155140
29.29,5.9,1783506158531,1783506155168
29.33,12.9,1783506158566,1783506155210
29.36,7.9,1783506158598,1783506155237
29.39,0.9,1783506158633,1783506155265
29.43,10.9,1783506158666,1783506155308
29.46,3.9,1783506158700,1783506155335
29.50,12.9,1783506158733,1783506155377
29.53,6.9,1783506158767,1783506155405
29.57,14.9,1783506158801,1783506155447
29.61,22.9,1783506158834,1783506155488
29.64,15.9,1783506158868,1783506155515
29.70,39.9,1783506158901,1783506155572
29.70,5.9,1783506158935,1783506155572
29.74,13.9,1783506158969,1783506155614
29.77,8.9,1783506159002,1783506155642
29.79,2.9,1783506159035,1783506155669
29.83,11.9,1783506159069,1783506155712
29.86,4.9,1783506159103,1783506155739
29.90,11.9,1783506159137,1783506155780
29.95,20.9,1783506159170,1783506155822
29.97,14.9,1783506159204,1783506155850
30.00,11.9,1783506159236,1783506155879
30.03,2.9,1783506159272,1783506155906
30.08,15.9,1783506159304,1783506155951
30.10,7.9,1783506159338,1783506155977
30.14,14.9,1783506159371,1783506156017
30.18,21.9,1783506159406,1783506156059
30.21,16.9,1783506159439,1783506156087
30.24,10.9,1783506159473,1783506156115
30.27,4.9,1783506159506,1783506156142
30.31,14.9,1783506159539,1783506156185
30.34,8.9,1783506159572,1783506156212
30.38,16.9,1783506159606,1783506156254
30.41,9.9,1783506159641,1783506156282
30.43,4.9,1783506159674,1783506156310
30.47,12.9,1783506159708,1783506156352
30.50,6.9,1783506159741,1783506156379
30.54,14.9,1783506159774,1783506156420
30.57,8.9,1783506159809,1783506156449
30.60,3.9,1783506159842,1783506156477
30.64,11.9,1783506159875,1783506156518
30.67,6.9,1783506159909,1783506156547
30.71,12.9,1783506159944,1783506156588
30.74,7.9,1783506159977,1783506156616
30.77,1.9,1783506160011,1783506156644
30.81,9.9,1783506160044,1783506156685
30.85,18.9,1783506160077,1783506156727
30.88,12.9,1783506160111,1783506156755
30.91,5.9,1783506160145,1783506156782
30.95,15.9,1783506160178,1783506156825
30.98,10.9,1783506160211,1783506156853
31.00,2.9,1783506160246,1783506156880
31.05,11.9,1783506160279,1783506156922
31.07,5.9,1783506160312,1783506156949
31.10,0.9,1783506160346,1783506156978
31.14,7.9,1783506160380,1783506157019
31.17,2.9,1783506160413,1783506157047
31.21,10.9,1783506160447,1783506157089
31.25,18.9,1783506160481,1783506157131
31.28,13.9,1783506160514,1783506157159
31.31,7.9,1783506160547,1783506157186
31.34,2.9,1783506160581,1783506157215
31.38,10.9,1783506160614,1783506157256
31.41,4.9,1783506160648,1783506157284
31.45,11.9,1783506160682,1783506157325
31.48,7.9,1783506160715,1783506157354
31.51,1.9,1783506160749,1783506157382
31.55,8.9,1783506160783,1783506157423
31.57,4.9,1783506160815,1783506157451
31.62,11.9,1783506160850,1783506157493
31.64,4.9,1783506160885,1783506157521
31.69,12.9,1783506160918,1783506157562
31.71,8.9,1783506160950,1783506157590
31.74,2.9,1783506160984,1783506157618
31.80,24.9,1783506161018,1783506157674
31.81,5.9,1783506161051,1783506157688
31.85,12.9,1783506161085,1783506157729
31.88,6.9,1783506161119,1783506157757
31.92,15.9,1783506161152,1783506157799
31.95,10.9,1783506161185,1783506157827
31.98,4.9,1783506161219,1783506157855
32.02,13.9,1783506161252,1783506157897
32.05,5.9,1783506161288,1783506157925
32.09,13.9,1783506161321,1783506157966
32.12,9.9,1783506161353,1783506157994
32.15,3.9,1783506161387,1783506158022
32.19,12.9,1783506161420,1783506158064
32.22,5.9,1783506161454,1783506158091
