TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
22.30,4.4,1784227048993,1784227046390
22.33,-2.6,1784227049027,1784227046417
22.37,6.4,1784227049060,1784227046459
22.40,1.4,1784227049094,1784227046488
22.42,-5.6,1784227049128,1784227046515
22.47,3.7,1784227049161,1784227046557
22.49,-1.3,1784227049194,1784227046585
22.54,5.7,1784227049228,1784227046626
22.56,0.7,1784227049261,1784227046654
22.59,-6.3,1784227049296,1784227046682
22.63,1.7,1784227049330,1784227046724
22.66,-2.3,1784227049362,1784227046752
22.70,3.7,1784227049398,1784227046794
22.73,-2.3,1784227049431,1784227046821
22.77,6.7,1784227049464,1784227046863
22.80,0.7,1784227049499,1784227046892
22.84,7.7,1784227049532,1784227046932
22.87,1.7,1784227049566,1784227046960
22.90,-2.3,1784227049599,1784227046989
22.94,5.7,1784227049632,1784227047030
22.97,-0.3,1784227049665,1784227047057
23.00,-5.3,1784227049699,1784227047086
23.04,1.7,1784227049734,1784227047128
23.07,-3.3,1784227049767,1784227047156
23.11,5.7,1784227049800,1784227047198
23.14,-0.3,1784227049833,1784227047225
23.16,-6.3,1784227049867,1784227047253
23.20,1.7,1784227049900,1784227047294
23.23,-4.3,1784227049934,1784227047322
23.27,4.7,1784227049967,1784227047364
23.30,-1.3,1784227050001,1784227047392
23.34,7.7,1784227050034,1784227047434
23.37,0.7,1784227050068,1784227047461
23.40,-5.3,1784227050102,1784227047489
23.44,3.7,1784227050136,1784227047532
23.47,-0.3,1784227050168,1784227047560
23.51,5.7,1784227050203,1784227047601
23.54,-0.3,1784227050237,1784227047629
23.57,-5.3,1784227050271,1784227047658
23.61,1.7,1784227050305,1784227047699
23.64,-4.3,1784227050338,1784227047726
23.68,3.7,1784227050371,1784227047767
23.70,-1.3,1784227050404,1784227047795
23.75,5.7,1784227050439,1784227047837
23.78,1.7,1784227050472,1784227047866
23.82,6.7,1784227050507,1784227047906
23.84,3.7,1784227050539,1784227047935
23.87,-3.3,1784227050573,1784227047962
23.91,5.7,1784227050607,1784227048005
23.94,0.7,1784227050640,1784227048033
23.97,-6.3,1784227050674,1784227048060
24.01,2.7,1784227050708,1784227048103
24.04,-5.3,1784227050742,1784227048129
24.08,2.7,1784227050776,1784227048171
24.11,0.7,1784227050807,1784227048200
24.15,7.7,1784227050841,1784227048241
24.18,1.7,1784227050875,1784227048269
24.21,-5.3,1784227050909,1784227048296
24.25,4.7,1784227050941,1784227048338
24.28,-0.3,1784227050974,1784227048366
24.30,-6.3,1784227051008,1784227048394
