TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
24.18,15.4,1784239115045,1784239112268
24.23,31.4,1784239115086,1784239112325
24.26,35.4,1784239115108,1784239112351
24.32,48.4,1784239115151,1784239112407
24.33,25.4,1784239115188,1784239112421
24.37,36.4,1784239115219,1784239112463
24.39,16.4,1784239115253,1784239112477
24.43,24.4,1784239115286,1784239112518
24.46,23.4,1784239115316,1784239112547
24.49,19.4,1784239115349,1784239112576
24.53,22.4,1784239115386,1784239112616
24.55,23.4,1784239115413,1784239112644
24.60,23.4,1784239115455,1784239112686
24.62,13.4,1784239115492,1784239112713
24.67,23.4,1784239115524,1784239112755
24.69,19.4,1784239115556,1784239112783
24.74,29.4,1784239115588,1784239112825
24.78,40.4,1784239115620,1784239112868
24.78,9.4,1784239115651,1784239112868
24.83,29.4,1784239115686,1784239112923
24.86,27.4,1784239115715,1784239112950
24.92,39.4,1784239115758,1784239113005
24.92,10.4,1784239115787,1784239113005
24.96,29.4,1784239115811,1784239113048
25.01,37.4,1784239115859,1784239113104
25.03,18.4,1784239115891,1784239113117
25.06,15.4,1784239115923,1784239113146
25.10,26.4,1784239115954,1784239113188
25.12,21.4,1784239115986,1784239113215
25.17,30.4,1784239116018,1784239113256
25.22,44.4,1784239116060,1784239113312
25.24,32.4,1784239116086,1784239113326
25.26,33.4,1784239116112,1784239113353
25.32,39.4,1784239116162,1784239113409
25.33,23.4,1784239116193,1784239113424
25.36,18.4,1784239116225,1784239113451
25.39,15.4,1784239116257,1784239113480
25.43,23.4,1784239116289,1784239113520
25.46,20.4,1784239116321,1784239113549
25.50,30.4,1784239116353,1784239113591
25.53,25.4,1784239116386,1784239113619
25.58,49.4,1784239116417,1784239113674
25.60,16.4,1784239116464,1784239113688
25.63,12.4,1784239116496,1784239113716
25.67,20.4,1784239116529,1784239113757
25.70,18.4,1784239116560,1784239113786
25.72,14.4,1784239116592,1784239113814
25.77,24.0,1784239116624,1784239113856
25.79,19.0,1784239116656,1784239113883
25.83,18.0,1784239116698,1784239113924
25.86,25.0,1784239116720,1784239113953
25.92,49.0,1784239116752,1784239114009
25.93,14.0,1784239116800,1784239114022
25.97,24.0,1784239116832,1784239114064
26.00,20.0,1784239116864,1784239114092
26.03,16.0,1784239116896,1784239114120
26.07,27.0,1784239116927,1784239114162
26.10,22.0,1784239116960,1784239114190
26.14,20.0,1784239117003,1784239114231
26.17,16.0,1784239117036,1784239114260
26.23,42.0,1784239117065,1784239114315
26.24,18.0,1784239117103,1784239114329
26.27,13.0,1784239117136,1784239114357
26.31,20.0,1784239117170,1784239114398
26.34,18.0,1784239117200,1784239114426
26.36,10.0,1784239117236,1784239114454
26.42,38.0,1784239117264,1784239114510
