TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
21.86,159.5,1784240880918,1784240878110
21.89,161.5,1784240880949,1784240878143
21.93,170.5,1784240880982,1784240878185
21.97,175.5,1784240881014,1784240878222
21.98,151.5,1784240881046,1784240878230
22.03,164.5,1784240881086,1784240878283
22.04,149.5,1784240881110,1784240878292
22.09,152.5,1784240881152,1784240878337
22.13,161.5,1784240881187,1784240878381
22.17,169.5,1784240881221,1784240878423
22.21,172.5,1784240881253,1784240878458
22.22,155.5,1784240881287,1784240878475
22.55,444.5,1784240881322,1784240878799
22.55,417.5,1784240881349,1784240878799
22.55,378.5,1784240881388,1784240878799
22.55,353.5,1784240881413,1784240878799
22.55,311.5,1784240881455,1784240878799
22.55,278.5,1784240881488,1784240878799
22.55,257.5,1784240881509,1784240878799
22.55,209.5,1784240881557,1784240878799
22.55,176.5,1784240881590,1784240878799
22.55,146.5,1784240881620,1784240878799
22.58,147.5,1784240881652,1784240878832
22.77,302.5,1784240881688,1784240879023
22.77,274.5,1784240881716,1784240879023
22.77,231.5,1784240881759,1784240879023
22.77,201.5,1784240881789,1784240879023
22.77,176.5,1784240881814,1784240879023
22.81,164.5,1784240881860,1784240879057
22.84,166.5,1784240881892,1784240879091
22.85,142.5,1784240881924,1784240879099
22.88,145.5,1784240881956,1784240879134
22.94,170.5,1784240881989,1784240879192
22.95,148.5,1784240882020,1784240879201
22.99,158.5,1784240882052,1784240879243
23.04,170.5,1784240882089,1784240879292
23.05,149.5,1784240882120,1784240879302
23.09,147.5,1784240882163,1784240879343
23.38,398.5,1784240882196,1784240879627
23.38,367.5,1784240882227,1784240879627
23.38,333.5,1784240882261,1784240879627
23.38,302.5,1784240882292,1784240879627
23.38,270.5,1784240882324,1784240879627
23.38,238.5,1784240882356,1784240879627
23.38,204.5,1784240882390,1784240879627
23.38,174.5,1784240882420,1784240879627
23.38,142.5,1784240882452,1784240879627
23.45,175.5,1784240882490,1784240879698
23.46,166.5,1784240882516,1784240879715
23.51,163.5,1784240882564,1784240879760
23.53,134.0,1784240882597,1784240879777
23.58,164.0,1784240882618,1784240879828
23.62,157.0,1784240882666,1784240879869
23.64,148.0,1784240882700,1784240879894
23.68,151.0,1784240882730,1784240879927
23.69,136.0,1784240882762,1784240879944
23.72,129.0,1784240882793,1784240879968
23.77,150.0,1784240882826,1784240880022
23.79,136.0,1784240882858,1784240880040
23.85,152.0,1784240882901,1784240880099
24.01,277.0,1784240882936,1784240880259
24.01,259.0,1784240882954,1784240880259
24.01,211.0,1784240883002,1784240880259
24.01,177.0,1784240883036,1784240880259
24.01,148.0,1784240883065,1784240880259
24.20,310.0,1784240883097,1784240880453
24.20,271.0,1784240883136,1784240880453
24.20,247.0,1784240883161,1784240880454
24.20,215.0,1784240883193,1784240880454
24.20,172.0,1784240883236,1784240880454
24.20,150.0,1784240883258,1784240880454
24.24,145.0,1784240883305,1784240880496
24.29,155.0,1784240883337,1784240880538
24.30,132.0,1784240883369,1784240880547
24.33,132.0,1784240883401,1784240880579
24.39,156.0,1784240883436,1784240880638
24.40,136.0,1784240883465,1784240880647
24.44,148.0,1784240883497,1784240880691
24.47,134.0,1784240883536,1784240880716
24.49,134.0,1784240883561,1784240880741
24.54,138.0,1784240883603,1784240880787
24.58,149.0,1784240883636,1784240880831
24.67,200.0,1784240883672,1784240880918
24.67,168.0,1784240883704,1784240880918
24.73,193.0,1784240883737,1784240880976
24.73,162.0,1784240883768,1784240880976
24.78,183.0,1784240883801,1784240881030
24.78,148.0,1784240883836,1784240881030
24.82,159.0,1784240883864,1784240881069
24.86,159.0,1784240883907,1784240881112
24.89,155.0,1784240883936,1784240881137
24.93,172.0,1784240883960,1784240881178
24.96,152.0,1784240884008,1784240881206
24.99,155.0,1784240884041,1784240881242
25.01,145.0,1784240884072,1784240881263
25.04,140.0,1784240884103,1784240881289
25.08,149.0,1784240884136,1784240881331
25.11,146.0,1784240884167,1784240881359
25.30,298.0,1784240884210,1784240881554
25.30,272.0,1784240884236,1784240881554
25.30,229.0,1784240884279,1784240881554
25.30,197.0,1784240884311,1784240881554
25.30,165.0,1784240884343,1784240881554
25.33,156.0,1784240884379,1784240881581
25.36,156.0,1784240884407,1784240881609
25.51,277.0,1784240884439,1784240881762
25.51,246.0,1784240884470,1784240881762
25.51,214.0,1784240884503,1784240881763
25.51,180.0,1784240884537,1784240881763
25.51,150.0,1784240884567,1784240881763
25.54,118.7,1784240884614,1784240881790
25.60,142.7,1784240884647,1784240881847
25.61,123.7,1784240884678,1784240881859
25.64,118.7,1784240884711,1784240881887
25.93,380.7,1784240884743,1784240882181
25.93,344.7,1784240884779,1784240882181
25.93,316.7,1784240884807,1784240882181
25.93,273.7,1784240884850,1784240882181
25.93,252.7,1784240884871,1784240882181
25.93,204.7,1784240884919,1784240882181
25.93,172.7,1784240884951,1784240882181
25.93,140.7,1784240884983,1784240882181
25.94,121.7,1784240885015,1784240882194
25.97,117.7,1784240885047,1784240882222
26.03,140.7,1784240885080,1784240882278
26.04,123.7,1784240885111,1784240882292
26.10,146.7,1784240885144,1784240882348
26.12,142.7,1784240885175,1784240882375
26.15,138.7,1784240885207,1784240882403
26.21,151.7,1784240885250,1784240882459
26.22,127.7,1784240885288,1784240882473
26.26,137.7,1784240885320,1784240882515
26.31,145.7,1784240885353,1784240882556
26.32,127.7,1784240885386,1784240882571
26.35,124.7,1784240885416,1784240882598
26.58,329.7,1784240885448,1784240882835
26.58,291.7,1784240885486,1784240882835
26.59,265.7,1784240885512,1784240882835
26.59,222.7,1784240885555,1784240882835
26.59,191.7,1784240885586,1784240882835
26.59,153.7,1784240885624,1784240882835
26.74,276.7,1784240885655,1784240882989
26.74,244.7,1784240885687,1784240882989
26.74,213.7,1784240885718,1784240882989
26.74,180.7,1784240885751,1784240882989
26.74,145.7,1784240885786,1784240882989
26.75,128.7,1784240885816,1784240883002
26.79,130.7,1784240885857,1784240883045
26.84,142.7,1784240885887,1784240883087
27.02,283.7,1784240885926,1784240883267
